Species,Longitude,Latitude,Station,Date,Tavg,WetBulb,PrecipTotal,AvgSpeed,WnvPresent
CULEX PIPIENS/RESTUANS,-87.745602,41.759346,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.69629300000001,41.869107,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.70271600000001,41.74785,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.590773,41.754292,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.590773,41.754292,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.736812,41.798697,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.778927,41.776156,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.778927,41.776156,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.726549,41.82561,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.726549,41.82561,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.70271600000001,41.74785,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.62779599999999,41.821582,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.728492,41.984809000000006,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.728492,41.984809000000006,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.740029,41.772846,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.740029,41.772846,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.667827,41.825902,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.667827,41.825902,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.642984,41.803422999999995,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.612922,41.754676,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.745602,41.759346,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.66634300000001,41.822536,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.678649,41.768388,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.678649,41.768388,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.77653199999999,41.781416,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.77653199999999,41.781416,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.60088,41.773215,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.60088,41.773215,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.66634300000001,41.822536,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.585487,41.799282,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.612922,41.754676,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.585487,41.799282,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX TERRITANS,-87.585487,41.799282,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.586427,41.778748,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.562889,41.766202,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.562889,41.766202,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX TERRITANS,-87.562889,41.766202,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.612922,41.754676,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.69629300000001,41.869107,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.648064,41.721474,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.69845699999999,41.94983,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX TERRITANS,-87.68776899999999,42.01743,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.760886,41.907645,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.760886,41.907645,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.69845699999999,41.94983,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.689778,41.986921,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.689778,41.986921,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.763416,41.801497999999995,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.763416,41.801497999999995,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.701431,41.906638,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.68776899999999,42.01743,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.64886,41.862292,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.666901,41.868077,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.654224,41.867108,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.65449100000001,41.891118,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.65449100000001,41.891118,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.654224,41.867108,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.655232,41.896282,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.655232,41.896282,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.655232,41.896282,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.694259,41.919343,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.694259,41.919343,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.632085,41.921965,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.632085,41.921965,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.64997,41.723195000000004,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX TERRITANS,-87.666901,41.868077,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.648064,41.721474,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.686763,41.843810999999995,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.69181,41.963976,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.69181,41.963976,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.733974,41.953705,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.686763,41.843810999999995,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.79518,41.921177,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.730698,41.948167,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.79518,41.921177,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.694991,41.857402,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.694991,41.857402,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.694991,41.857402,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.696269,41.868142,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.696269,41.868142,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.656913,41.846283,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.730698,41.948167,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.752329,41.918704999999996,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.76007,41.961743,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.700117,41.932094,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.629798,41.878114000000004,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.629798,41.878114000000004,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.629798,41.878114000000004,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.702575,41.958271,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.702575,41.958271,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.702575,41.958271,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.700117,41.932094,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.752329,41.918704999999996,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.667736,41.994469,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.675919,42.006858,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.675919,42.006858,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.800515,41.916265,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.716277,41.846075,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX RESTUANS,-87.716277,41.846075,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS,-87.716277,41.846075,2.0,2007-08-21,77.0,72.0,0.01,6.0,0
CULEX PIPIENS/RESTUANS,-87.747113,41.991429,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS,-87.757639,41.964242,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS,-87.890615,41.974689,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS/RESTUANS,-87.890615,41.974689,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS,-87.800991,41.95469,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS/RESTUANS,-87.800991,41.95469,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS,-87.807277,42.009876,1.0,2013-08-22,73.0,69.0,0.23,7.0,1
CULEX PIPIENS/RESTUANS,-87.77792099999999,42.008314,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.77792099999999,42.008314,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS/RESTUANS,-87.832763,41.944869,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.747113,41.991429,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS/RESTUANS,-87.807277,42.009876,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS/RESTUANS,-87.770899,41.994679,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.770899,41.994679,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS/RESTUANS,-87.777189,41.960615999999995,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.777189,41.960615999999995,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX RESTUANS,-87.890615,41.974689,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX SALINARIUS,-87.890615,41.974689,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS/RESTUANS,-87.930995,41.957799,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.805059,41.973845000000004,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.862995,41.992478000000006,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX RESTUANS,-87.862995,41.992478000000006,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS/RESTUANS,-87.862995,41.992478000000006,1.0,2013-08-22,73.0,69.0,0.23,7.0,0
CULEX PIPIENS,-87.72460799999999,41.662014,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.649642,41.732984,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.649642,41.732984,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.677512,41.731922,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.677512,41.731922,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.666014,41.720848,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.60449799999999,41.644612,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.56566600000001,41.704572,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.53869300000001,41.659112,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.599862,41.673408,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.585413,41.726465000000005,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.582699,41.729669,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.531635,41.686398,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.546587,41.740641,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS,-87.559308,41.678618,2.0,2007-08-22,80.0,73.0,0.88,8.4,1
CULEX PIPIENS/RESTUANS,-87.53869300000001,41.659112,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX TERRITANS,-87.536497,41.702723999999996,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.536497,41.702723999999996,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX RESTUANS,-87.605294,41.750498,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.60449799999999,41.644612,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.55551,41.733643,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.55551,41.733643,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.531657,41.717753,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.531657,41.717753,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.605294,41.750498,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.605294,41.750498,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.536497,41.702723999999996,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.707973,41.682587,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.627561,41.869215999999994,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.627561,41.869215999999994,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.707973,41.682587,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.61425799999999,41.725516999999996,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.61425799999999,41.725516999999996,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.675088,41.719059,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.675088,41.719059,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.68826700000001,41.903002,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.70373599999999,41.704336,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.70373599999999,41.704336,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.582699,41.729669,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.546587,41.740641,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX TERRITANS,-87.585413,41.726465000000005,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.559308,41.678618,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.54306700000001,41.737052,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.54306700000001,41.737052,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX RESTUANS,-87.535198,41.680946,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.535198,41.680946,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX SALINARIUS,-87.535198,41.680946,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX TERRITANS,-87.535198,41.680946,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.531635,41.686398,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX TERRITANS,-87.531635,41.686398,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX TERRITANS,-87.649642,41.732984,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX TERRITANS,-87.666014,41.720848,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.666014,41.720848,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS/RESTUANS,-87.64886,41.862292,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.676709,41.688324,2.0,2007-08-22,80.0,73.0,0.88,8.4,0
CULEX PIPIENS,-87.599862,41.673408,2.0,2007-07-25,77.0,66.0,0.0,7.0,1
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,2.0,2007-07-25,77.0,66.0,0.0,7.0,1
CULEX PIPIENS,-87.585413,41.726465000000005,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.582699,41.729669,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX SALINARIUS,-87.599862,41.673408,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX TERRITANS,-87.599862,41.673408,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX PIPIENS,-87.582699,41.729669,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX RESTUANS,-87.56566600000001,41.704572,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX PIPIENS,-87.56566600000001,41.704572,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX SALINARIUS,-87.56566600000001,41.704572,2.0,2007-07-25,77.0,66.0,0.0,7.0,0
CULEX PIPIENS,-87.599862,41.673408,2.0,2007-09-19,76.0,65.0,0.0,9.0,1
CULEX PIPIENS/RESTUANS,-87.546587,41.740641,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.585413,41.726465000000005,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.585413,41.726465000000005,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.559308,41.678618,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.559308,41.678618,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.54306700000001,41.737052,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.54306700000001,41.737052,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.546587,41.740641,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.585413,41.726465000000005,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.535198,41.680946,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.535198,41.680946,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.531635,41.686398,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.582699,41.729669,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.56566600000001,41.704572,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.56566600000001,41.704572,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.65535600000001,41.775051,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.55551,41.733643,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.55551,41.733643,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.531657,41.717753,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX RESTUANS,-87.599862,41.673408,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.531657,41.717753,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.53869300000001,41.659112,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.605294,41.750498,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.536497,41.702723999999996,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.536497,41.702723999999996,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX RESTUANS,-87.740029,41.772846,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.740029,41.772846,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.740029,41.772846,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.667827,41.825902,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.599862,41.673408,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.707973,41.682587,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.627561,41.869215999999994,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.627561,41.869215999999994,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.72460799999999,41.662014,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.629798,41.878114000000004,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.702575,41.958271,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.667736,41.994469,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.707973,41.682587,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.707973,41.682587,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.666901,41.868077,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.648064,41.721474,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.648064,41.721474,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.69629300000001,41.869107,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.675088,41.719059,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.598865,41.692555,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.68826700000001,41.903002,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.68826700000001,41.903002,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.666901,41.868077,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.752411,41.778296999999995,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.676709,41.688324,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.676709,41.688324,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX SALINARIUS,-87.64997,41.723195000000004,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS/RESTUANS,-87.64886,41.862292,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX PIPIENS,-87.64886,41.862292,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
CULEX TERRITANS,-87.64886,41.862292,2.0,2007-09-19,76.0,65.0,0.0,9.0,0
